Ace Of Base,Fashion Party,/a/ace+of+base/fashion+party_20003603.html,"Tonight we're gonna have a good time  
Oh we're really gonna have a good time  
  
Tonight we're gonna have a good time  
Oh we're really gonna have a good time  
  
Confess you look at her  
Confess you'd like to be with her  
Confess you look at her  
Confess you'd like to be with her  
Confess!  
Confess you look at her  
  
Baby,  
Blue-eyed Connie Walker  
Is a fashion model  
You'll lose her  
You'll lose her  
  
Blue-eyed Connie Walker  
Is a fashion model  
You'll lose her  
You'll lose her  
  
Do it  
Do it  
You'll do it  
  
Dance yourself mad  
Dance yourself mad  
You'll like it  
You'll like it  
  
Fashion party  
We're gonna have a real good time

"
Ace Of Base,Happy Nation,/a/ace+of+base/happy+nation_20003614.html,"Laudate omnes gentes laudate  
Magnificat in secula  
Et anima mea laudate  
Magnificat in secula  
  
Happy nation living in a happy nation  
Where the people understand  
And dream of the the perfect man  
A situation leading to sweet salvation  
  
For the people for the good  
For mankind brotherhood  
We're traveling in time  
Ideas by man and only that will last  
  
And over time we've learned from the past  
That no man's fit to rule the world alone  
A man will die but not his ideas  
Happy nation  
  
We're traveling in time  
Traveling in time  
Tell them we've gone too far  
Tell them we've gone too far  
  
Happy nation come through  
And I will dance with you  
Happy nation  
Happy nation

"
Ace Of Base,Hey Darling,/a/ace+of+base/hey+darling_20223005.html,"Hey darling  
Have to tell 'bout the world  
Have to tell you today  
Believe me now  
Believe me now  
You'd better believe in angels  
There's no other substitute  
We all do that before we're going up in the sky  
If your loving is in your money  
Know they cannot hug you back  
This is the sound of the world  
I know, I say, I do, I say  
Hey darling  
Have I told you 'bout the rest of the world  
Hey darling  
Why don't you see  
You gonna twist and curl  
Take a look around  
Take a look around  
You're going to be burned out  
You must blame it on yourself  
You're burning your candlse both ways  
That I've learned from my past  
Quench your thirst with memories  
There's no point in being stressed  
That is the thing I have learned  
I've done, I've been, I've seen all that  
Hey darling  
Have I told you 'bout the rest of the world  
Hey darling  
Why don't you see  
You gonna twist and curl  
Take a look around  
Hey darling  
Have I told you 'bout the rest of the world  
Take a look around  
Hey darling (ouuh, ooooooh)  
Have I told you 'bout the rest of the world (Got to tell you ...)  
I'm never gonna change my mind  
No, I'm never gonna change my mind  
Believe me now  
Believe me now  
Hey darling  
Have I told you 'bout the rest of the world  
Hey darling  
Why don't you see  
You gonna twist and curl (Got to tell you ...)  
Hey darling  
Hey darling (have to tell you today)  
Hey darling (ah uh)  
Hey darling (have to tell you ...)  
Hey darling (believe me now)

"
Ace Of Base,Life Is A Flower,/a/ace+of+base/life+is+a+flower_20003583.html,"We live in a free world  
I whistle down the wind  
Carry on smiling  
And the world will smile with you  
""Life is a flower  
So precious in your hand  
Carry on smiling  
And the world will smile with you  
  
When every race is run  
And the day is closing in  
I don't care about the world  
I'm living for the light  
Don't cry for me today' ah ah ah  
  
We live in a free world  
I whistle down the wind  
  
I can not be your judge  
Mr. Jailer is your host  
He's keeping you inside  
And hides you from the world  
No catcher in the rye  
Can help you from yourself  
  
We live in a free world  
I whistle down the wind  
  
Please Mr. Agony  
Release them for a while  
""earn them the consequences of  
Living without life  
  
We live in a free world

"
Ace Of Base,"Mercy, Mercy",/a/ace+of+base/mercy+mercy_20003659.html,"The man in the moon has a thousand different faces  
The man in the moon changes colours each day  
He's watching us all  
The big and the small  
Can he see  
Just you and me  
Searching for my destiny?  
Mercy, mercy  
You've gotta have pity on me  
Have mercy on me  
Mercy, mercy  
Wanna be free and happy  
Have mercy on me  
Do you believe we can travel into the future?  
Do you believe there's a man in the sky?  
We're making him sad,  
The good and the bad  
Can he see  
Just you and me  
Searching for my destiny?  
Ohh  
Mercy, mercy  
You've gotta have pity on me  
Have mercy on me  
Mercy, mercy  
Wanna be free and happy  
Have mercy on me  
I don't wanna be just one in many faces  
I want you looking at me  
Sit down and take a look  
Put me into motion  
Give me something to believe  
Mmm hmmm mmm  
Mmm hmmm mmm  
Mercy, mercy  
You've gotta have pity on me  
Have mercy on me  
Mercy, mercy  
You've gotta have pity on me  
Have mercy on me  
Ohhh,  
Mercy, mercy  
You've gotta have pity on me  
Have mercy on me, mmm  
Oh,  
Mercy, mercy  
You've gotta have pity on me  
Have mercy on me

"
Ace Of Base,Never Gonna Say I'm Sorry,/a/ace+of+base/never+gonna+say+im+sorry_20003631.html,"I'm never gonna say I'm sorry,  
I'm a clown for everyone  
I'm never gonna let you down,  
I'm always here like a sun  
  
I'm a looser, that is a fact for sure  
I'm happy even if you don't want  
To invite me out for a dance tonight  
I'm not normal, I know, I don't care  
I'm never gonna say  
  
I'm always here like a sun, I'm always here  
Like a ghost I follow your steps so true  
You don't have to bribe me or fill me up  
Give me just a minute to shine with you  
I will make you so happy, make you laugh  
I'm never gonna say I'm sorry for  
  
The essence of my soul  
There's so many ways to change my life  
'Cause I want to, oh  
I'm like a clown, I'm fun for everyone,  
I'm never gonna say I'm sorry

"
Ace Of Base,Perfect World,/a/ace+of+base/perfect+world_20003554.html,"They say the time has come for us  
To start again  
I believe that's true  
They say the time has come for us  
  
To make amends  
And I believe that too  
Why tell me why  
Is it all so hard to find  
  
I pray each day  
For a perfect world  
Where children are laughing  
Lovers romancing  
  
Time stands still  
A perfect world  
There's nothing to cry for  
No one to die for  
  
Wonderful  
In a perfect world  
Our father's father says that  
Things were better then  
  
How easy they forgot  
On every page in every book of history  
A thousand tears were shed  
There's hope in our hearts  
  
And love in our eyes  
Day after day I keep searching  
Why tell me why  
Is it all so hard to find  
  
I pray each day  
For a perfect world,  
Show me the way I'm to understand  
That you prove to myself that I'm a man  
  
And you love, but you can't look from above  
Travel cross the seven seas to be with you  
Passion and desire will see me through  
The road that I must travel will wind and curl  
You're all I ever needed in a perfect world

"
Ace Of Base,Who Am I,/a/ace+of+base/who+am+i_21013020.html,"I was born in the shadows  
Under the Iberian sun  
I was the dawn of the valley  
Under the Iberian sun  
  
I once was a sinner  
But who was not?  
I really liked to rumble and hustle a lot  
But where is the key monster  
He is not here  
I am just a gatekeeper  
Now so sincere  
Now so sincere  
Now so sincere  
  
Who am I  
What is the purpose  
Who am I  
And where do I flee?  
Who am I  
I'd like to remember  
Who am I  
And who do I want to be  
Who do I want to be  
Who am I  
And who do I want to be  
  
I went down to the river  
Trying to find peace in my mind  
In the throw  
I saw you glimmer  
The desire for you made me blind  
I first saw you at the distance  
When the moon's at its height  
I came to get to know you  
A disclosure so bright  
I knew, in my heart  
When your flair made me swoon  
I am just a prisoner  
In search of my tune  
  
Who am I  
What is the purpose  
Who am I  
From where do I flee?  
Who am I  
I'd like to remember  
Who am I  
And who do I want to be

"
Adam Sandler,Camp Granada,/a/adam+sandler/camp+granada_20644961.html,"Hello mudda, hello fadda  
Here I am at camp granada  
Camp is very entertaining  
They say we'll have some fun when it stops raining  
  
I went hiking with joe spivy  
He developed poison ivy  
You remeber leonard skinner  
He got ptomaine poisoning last night after dinner  
  
All the counslers hate the waiters  
And the lake has alligators  
And the head coach wants no sissies  
So he reads to us from something called uylesses  
  
I don't want this, should I scare ya  
But my bunk mate has malaria  
You remember jeffery hardy  
They're about to organize a searching party  
  
Take me home, o mudda fudda  
Take me home, I hate granada  
Don't leave me out in the forest  
Where I might get eaten by a bear  
  
Take me home, I promise I will not make noise  
Or mess the house with other boys  
O please don't make me stay  
I've been here one whole day  
  
Dearest fadda, darling mudda  
How's my precious little brudda  
Let me come home, if you miss me  
I would even let aunt bertha hug and kiss me  
  
Wait a minute, it stopped hailing  
Guys are swimming, gals are sailing  
Playing base ball, gee that's bedda  
Mudda fudda kindly disregard this letter!

"
Adam Sandler,Creepin' On The Mayor,/a/adam+sandler/creepin+on+the+mayor_20176471.html,"Oh, shit, is that them crazy fucks from across town? They  
didn't see me, did they? Fuck it, they headin this way! Damn!  
Gotta be somewhere to hide around here! No bushes, no  
trees, what the fuck!? I'll just hide my ass in this garbage can!  
There we go, safe and sound... No motherfucker's gonna find  
me here! Shit, I'll just wash my clothes later!  
(Gangsters)  
Where'd you run to, you candy ass motherfucker?  
You can hide all you want, but when we find you we still gonna  
fuck you up! See you tomorrow, bitch!  
(gunshots)  
No you won't, cause I'm gonna stay in my basement all day...  
I sure fooled them stupid fucks, hehehe...  
(Woman)  
I'll be right there honey! Just let me throw these dirty diapers out!  
(Man)  
Okay, baby  
(Woman)  
Man, they stink! That baby couldn't stop shittin today!  
(Man)  
I know, baby  
I don't care, baby shit don't mean nothin cause I'm safe and  
sound! Shit, no one can fuck with me in this tin can! I'm a  
Motherfuckin untouchable! Yeah, yeah!

"
Adam Sandler,Love Stinks,/a/adam+sandler/love+stinks_20644958.html,"Whooo hoo  
Cindy and Scott are newley-weds  
Whoop-Ee-Doo  
  
He loves her, but she loves this guy,(right over here)  
And he loves somebody else -  
You just can't win.  
And so it goes until the day you die.  
This thing they call love,  
Its gonna make you cryyy I hate you.  
  
I've had the blues, the reds and the pinks.  
One thing's for suurre...  
  
Love stinks  
Love stinks... Yeah yeah...  
Love stinks!  
Love stinks! Yeah yeah...  
Love Stinks  
Love stinks! Yeah yeah...  
Looove stinks! Yeah yeah  
  
(adam gets punched out)

"
Adam Sandler,Mr. Bake-O,/a/adam+sandler/mr+bake+o_10002543.html,"  
  
  
I'm sitting in my chair watching the TV  
It's not even on but there's plenty for me to see  
I just lit some crazy ass shit  
that my friend overnight mailed to me  
  
I'm fucking wasted  
It's the best shit I ever tasted  
I think they fucking laced it  
Cause I'm so damn lambasted  
  
Oh my friend came over so I packed him a pipe  
I told him he better go easy with this shit but he didn't believe the hype  
He sparked three bows just to show he could take it  
Two minutes later he was playing backgammon naked  
  
He's fucking wasted  
It's the best shit he ever tasted  
He's lost in fucking spaced-ed  
Cause he's so wicked wicked wasted  
  
Oh I spent the last two hours  
hiding under my bed  
Cause I looked in the garbage can  
and I think I saw my Uncle Louie's head  
  
I'm fucking wasted  
  
Well my friend blew a hit into my pet bird's face  
The bird laughed hysterically and started to moonwalk all over the place  
He tripped over the toaster wire and fell on his beak  
He looked at the two of us and he started to speak  
  
I'm fucking wasted  
It's the best shit I've ever tasted  
My brain's been erased-ed  
Well fucking fried  
  
I'm sitting in the bathtub wanting something to eat  
I wanted a pizza the bird said Pepperoni would be sweet  
Delivery guy showed up four hours later, handed me his shoe  
I said we ordered pizza buddy, what the hell's up with you  
  
I'm fucking wasted  
It's the best shit I ever fucking tasted  
Oh fucking shit  
  
I'm way too baked  
  

"
Adam Sandler,Steve Polychronopolous,/a/adam+sandler/steve+polychronopolous_20003935.html,"I'm a big fuckin' dick  
I'm a pain in your ass  
I drink all your beer  
I'll eat the last slice  
I'll give you charley horses  
I'll pull your shorts down at the beach  
I always need a ride  
Nobody likes me  
  
My name's Steve Motherfucking Polychronopolous  
  
I spit when I talk  
I swear in front of your mother  
I throw shit at the movies  
I wear tight pants  
I ask you to buy an extra Yankee ticket  
And then I don't show  
I tell you I saw your girlfriend  
Fucking two guys at a party  
  
'Cause my name's Steve Motherfucking Polychronopolous  
  
I'll piss on your toilet seat and tell your dad you got stoned  
I'll borrow your jacket and never think of returning it  
  
Polychronopolous  
Pansy  
Pussy  
Shit for brains  
Douchebag  
  
I'll leave your gate open  
So your dog runs away  
I'll make fun of your pimple  
Then I'll grab your sister's ass  
  
'Cause my name's Steve Motherfucking Polychronopolous  
  
And I don't care  
And I don't give a shit  
  
I'll break your brother's stereo  
And then tell him it was you  
You think you're better than me  
Well you're fucking wrong  
  
Everybody knows I'm Steve Motherfucking Polychronopolous  
  
Deal with it

"
Adam Sandler,The Adventures Of The Cow,/a/adam+sandler/the+adventures+of+the+cow_20003936.html,"Performed by adam sandler, frank, and randi  
Transcribed by a fan  
""and now a cow at bat in the bottom of the 6th inning of a little league game
getting hit by a pitch""  
[baseball sounds and cow bell ringing,ball is hit and hits cow]  
Cow: moo  
""and now a cow who goes skydiving for the very first time, and thinks his
parachute isn't gonna open when it finnally does 40 feet from the ground""  
[plane sounds]  
M1: alright cow, don't even think about just jump and enjoy the ride down,
quit being a pansy and do it  
Cow: moo  
[ripcord sounds]  
Cow: moo,mrr  
[parachute opens]  
Cow: moow  
[thud]  
""and now a cow who goes to the chicken hot drivethru and then gets halfway
home before realising they forgot his french fries""  
[cow opening paper bag]  
Cow: moo,moo  
[car screeches, and turns back around]  
Cow: mrr  
""and now a cow winning first prise in the bellyflop contest at spring break
and then realises he can't swim""  
[cow walking towards pool, big splash]  
Cow: moo  
[crowd cheering]  
Cow: mrr,mrr  
[underwater moo]  
""and now a club gets a dance at a classy strip club, when a bouncer notices he
doesn't have any shoes on""  
F1: ohh baby you like it when I dance with you  
Cow: moo  
F1: uh uh uh, you can't touch that  
Cow: moo  
Bouncer: keep your hands off the girl  
Cow: moo  
Bouncer: hey cow, you got no shoes on you gotta leave  
Cow: moo  
M2: hey watch it cow  
""and now a cow playing tennis against farmer stinky thumbs arbuckle when the
farmer makes an obvious bad call""  
[tennis ball being hit]  
Farmer: that was out  
Cow: moo  
Farmer: don't tell me it wasn't cause I saw it and that was out  
Cow: moo  
Farmer: by at least 3 feet that's how far, come in look there is still a mark
where it's out  
Cow: moo  
Farmer: don't tell that was from an old ball, that was this ball and this ball
was out  
Cow: mrr  
Farmer: you cannot see from that angle  
Cow: moo  
""and now a cow receives a phone call who he thinks is from a famous actor but
he soon finds out it's just a practical joke""  
[phone rings, cow picks it up]  
Farmer: hello may I speak to the cow  
Cow: moo  
Farmer: hi, I'm a famous actor  
Cow: moo  
Farmer: oh, thank you very much, I was wondering if you would like to go to
dinner with me  
Cow: moo  
Farmer: why don't I make reservations?  
Cow: moo  
Farmer: and why don't I tell you my real name? farmer stinky thumbs arbuckle  
Cow: mrr  
Farmer: take that fatty  
Cow: mrr  
[slams down phone]  
""and now a cow gets his revenge on farmer stinky thumbs arbuckle""  
[car sounds]  
Farmer: pull over, pull the vehicle to the side of the road, I am warning you
for the last time.  
[car hits farmer]  
Farmer: oooh  
Cow: mooooooooooooo  

"
Adam Sandler,The Psychotic Legend Of Uncle Donnie,/a/adam+sandler/the+psychotic+legend+of+uncle+donnie_20300396.html,"Holy shit, this boat is sweet uncle donnie.  
It must be fast and shit.  
This fucking boat's got more balls then the fuckin celtic's lockeroom.  
Yeah but it musta cost you like 50 Gs or something.  
One might think that but guess what? It didn't cost me jack shit.  
What do you mean?  
I stole it out of a winter storage parking lot.  
No fucking way! You shitten me?  
Yeah, paintjob, change of the license and bingo here we are sunny times.  
Oh yeah, the sun is extra fucking hot, I had to stop drinking or I was gonna  
Pass out.  
I didn't eat all day, I'm extra fucking buzzed.  
  

"
Adam Sandler,Welcome My Son,/a/adam+sandler/welcome+my+son_20342716.html,"Welcome my son to your very first day  
So proud to be the one  
Who brought you this way  
I love you with all my heart  
And my love is here to stay  
But I can't help worrying  
Will you eventually smoke weed?  
  
Soon enough you'll be walking  
You and me hand in hand  
The silly words you'll be talkin'  
Only daddy can understand  
We'll go out making snowmen  
Building castles in the sand  
And all the time I'm thinking,  
Will this kid end up smokin' weed?  
  
But time keeps on going  
And you keep on growin'  
You're now six years old  
You're getting so good at your spellin'  
But my mind is always dwellin'  
On the fact that you  
Could be the kind of guy  
Who grows up and needs  
To smoke weed on the couch  
All the time  
All the time  
  
So answer me this while  
You're lying in your little bed  
Why must you insist on bein'  
Such a fuckin' pothead?  
There's other things in life  
That can make you feel good  
But you just keep on smokin' your herb  
You can't get enough of  
Your precious, precious reefer  
Where you getting all this money  
To buy so much Hawaiian dope?

"
Adele,All I Ask,/a/adele/all+i+ask_21105101.html,"[Verse 1]  
I will leave my heart at the door  
I won't say a word  
They've all been said before, you know  
So why don't we just play pretend  
Like we're not scared of what's coming next  
Or scared of having nothing left  
  
[Pre-Chorus]  
Look, don't get me wrong  
I know there is no tomorrow  
All I ask is  
  
[Chorus]  
If this is my last night with you  
Hold me like I'm more than just a friend  
Give me a memory I can use  
Take me by the hand while we do what lovers do  
It matters how this ends  
Cause what if I never love again?  
  
[Verse 2]  
I don't need your honesty  
It's already in your eyes and I'm sure my eyes, they speak for me  
No one knows me like you do  
And since you're the only one that matters, tell me who do I run to?  
  
[Pre-Chorus]  
Now, don't get me wrong  
I know there is no tomorrow  
All I ask is  
  
[Chorus]  
If this is my last night with you  
Hold me like I'm more than just a friend  
Give me a memory I can use  
Take me by the hand while we do what lovers do  
It matters how this ends  
Cause what if I never love again?  
  
[Bridge]  
Let this be our lesson in love  
Let this be the way we remember us  
I don't wanna be cruel or vicious  
And I ain't asking for forgiveness  
All I ask is...  
  
[Chorus]  
If this is my last night with you  
Hold me like I'm more than just a friend  
Give me a memory I can use  
Take me by the hand while we do what lovers do  
It matters how this ends  
Cause what if I never love again?

"
